STOCK_CODE,MNEMONIC,PART_NUMBER,PN Global,ITEM_NAME,STOCK_TYPE District,CLASS,HOME_WH,UOI,ISSUING PRICE,PRICE_CODE
162412,PERKIN,2656F843,2656F843,FUEL FILTER,G,P,SPUT,EACH,381411.1,FP
162438,SCANIA,1369286,1369286,THERMOSTAT,S,G,UTVH,EACH,0,FP
162446,SCANIA,Duplikasi Pref,Duplikasi Pref,COMPRESSOR AC,S,G,UTVH,EACH,0,FP
162453,NARVA,5872-30TC,5872-30TC,TRAIN CABLE,S,P,SPUT,M,2459500,
162552,KOMATSU,04434-52711,04434-52711,CLIP,S,G,UTVH,EACH,0,FP
162560,KOMATSU,07095-01453,07095-01453,CHUSION,S,G,UTVH,EACH,0,FP
162578,KOMATSU,07095-20418,07095-20418,CHUSION,S,G,UTVH,EACH,0,FP
162586,KOMATSU,07095-20523,07095-20523,CHUSION,S,G,UTVH,EACH,0,FP
162594,KOMATSU,17A-49-17510,17A-49-17510,HOSE,S,G,UTVH,EACH,0,FP
162602,KOMATSU,195-20-00040,195-20-00040,UNIVERSAL JOINT,S,G,UTVH,EACH,0,FP
162610,KOMATSU,195-49-31470,195-49-31470,CLIP,S,G,UTVH,EACH,0,FP
162628,KOMATSU,195-49-36431,195-49-36431,HOSE,S,G,UTVH,EACH,0,FP
162636,KOMATSU,195-49-36440,195-49-36440,HOSE,S,G,UTVH,EACH,0,FP
162644,KOMATSU,195-49-36460,195-49-36460,HOSE,S,G,UTVH,EACH,0,FP
162651,KOMATSU,195-49-36470,195-49-36470,HOSE,S,G,UTVH,EACH,0,FP
162669,KOMATSU,01010-62095,01010-62095,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
162677,KOMATSU,195-22-12430,195-22-12430,SHAFT,S,G,UTVH,EACH,0,FP
162685,KOMATSU,07621-00538,07621-00538,HOSE,S,G,UTVH,EACH,0,FP
162727,YANMAR,105840-44350,105840-44350,Duct,S,P,SPUT,EACH,200000,NM
162735,YANMAR,105840-44360,105840-44360,Duct,S,P,SPUT,EACH,200000,NM
162743,KOMATSU,09410-40284,09410-40284,"STRIP,WEATHER",S,G,UTVH,EACH,0,FP
162750,KOMATSU,6215-61-9660,6215-61-9660,HOSE,S,G,UTVH,EACH,2097385.03,FP
162768,VOLVOPM,20768971,20768971,WINDOWN RH,S,P,SPUT,EACH,2707800,FP
162776,VOLVOPM,3176535,3176535,WINDOW LIFT MECHANICAL LH,S,P,SPUT,EACH,2574532.5,FP
162784,VOLVOPM,3176536,3176536,WINDOW LIFT MECHANICAL RH,S,P,SPUT,EACH,2590681,FP
162792,VOLVOPM,20453755,20453755,WINDOW WINDER,S,P,SPUT,EACH,122690,FP
162800,VOLVOPM,973155,973155,SIX POINT SOCKET SCREW,S,P,SPUT,EACH,6930,FP
162818,VOLVOPM,20453754,20453754,COVER PLATE,S,P,SPUT,EACH,13253.01,FP
162826,VOLVOPM,20398673,20398673,Washer,S,P,SPUT,EACH,30770,FP
162834,KOMATSU,195-03-61440,195-03-61440,HOSE,S,G,UTVH,EACH,0,FP
162842,KOMATSU,07285-00125,07285-00125,CLIP,S,G,UTVH,EACH,0,FP
162859,KOMATSU,17M-50-24240,17M-50-24240,HOSE,S,G,UTVH,EACH,0,FP
162867,NISSAN,30513-90005,30513-90005,SPRING,S,P,SPUT,EACH,14550,
162875,NISSAN,30513-90006,30513-90006,SPRING,S,P,SPUT,EACH,20000,
163238,KOMATSU,417-40-22131,417-40-22131,COLUMN ASSY,S,G,UTVH,EACH,1914337.24,FP
163246,KOMATSU,195-20-32110,195-20-32110,COUPLING,S,G,UTVH,EACH,0,FP
163261,KOMATSU,KD0-33902-0090,KD0-33902-0090,NUT,S,G,UTVH,EACH,0,FP
163279,KOMATSU,721-29-10090,721-29-10090,"COVER,TOP",S,G,UTVH,EACH,0,FP
163295,KOMATSU,56B-54-14650,56B-54-14650,SEAL,S,G,UTVH,EACH,0,FP
163311,REFRENCE,STANG LAS 500 AMP,STANG LAS 500 AMP,STANG LAS,S,P,SPUT,EACH,90000,
163329,KOMATSU,6560-41-8140,6560-41-8140,O-RING,S,G,UTVH,EACH,0,FP
163337,KOMATSU,6560-41-8300,6560-41-8300,O-RING,S,G,UTVH,EACH,0,FP
163345,KOMATSU,01010-50625,01010-50625,"BOLT, MACHINE",S,G,UTVH,EACH,903.34,FP
163352,KOMATSU,17A-49-41680,17A-49-41680,COVER,S,G,UTVH,EACH,0,FP
163360,KOMATSU,11Y-06-22150,11Y-06-22150,SWITCH,S,G,UTVH,EACH,1726864.33,FP
163394,KOMATSU,6732-81-6860,6732-81-6860,BOLT,S,G,UTVH,EACH,0,FP
163444,KOMATSU,ND292500-0650,ND292500-0650,MOTOR,S,G,UTVH,EACH,0,FP
163469,KOMATSU,569-27-71310,569-27-71310,DISC,S,G,UTVH,EACH,0,FP
163485,KOMATSU,01010-62070,01010-62070,"BOLT, MACHINE",S,G,UTVH,EACH,24955.12,FP
163535,KOMATSU,423-56-21230,423-56-21230,ROD LH,S,G,UTVH,EACH,150527.33,FP
163543,KOMATSU,01370-00410,01370-00410,SCREW,S,G,UTVH,EACH,2226.52,FP
163550,KOMATSU,428-56-21190,428-56-21190,COVER,S,G,UTVH,EACH,0,
163568,KOMATSU,421-56-21470,421-56-21470,FASTENER,S,G,UTVH,EACH,0,FP
163576,KOMATSU,01010-81465,01010-81465,BOLT,S,G,UTVH,EACH,13780.92,FP
163584,KOMATSU,01010-81485,01010-81485,BOLT,S,G,UTVH,EACH,0,
163626,KOMATSU,195-06-75131,195-06-75131,HARNESS,S,G,UTVH,EACH,0,FP
163634,VOLVOPM,21312236,21312236,CHARGE AIR HOSE,S,P,SPUT,EACH,1624616.77,FP
163659,KOMATSU,6162-85-5250,6162-85-5250,BOLT,S,G,UTVH,EACH,0,FP
163774,KOMATSU,195-03-41200,195-03-41200,ISOLATOR ASSY,S,G,UTVH,EACH,0,FP
163790,KOMATSU,790-101-1300,790-101-1300,CYLINDER ASSY,S,G,UTVH,ASSY,0,FP
163808,KOMATSU,209-70-73140,209-70-73140,PIN,S,G,UTVH,EACH,0,FP
163816,KOMATSU,07283-23442,07283-23442,CLIP,S,G,UTVH,EACH,0,FP
163824,INSULOK,T50R,T50R,"STRAP, TIEDOWN",G,P,SPUT,EACH,299.26,
163832,AMCO,5.22.0135,5.22.0135,RELIEF VALVE,S,P,SPUT,EACH,12185663.92,NM
163840,AMCO,5.55.0746,5.55.0746,SEAL KIT,S,P,SPUT,EACH,3050000,NM
163857,AMCO,5.55.0722,5.55.0722,SEAL KIT,S,P,SPUT,EACH,7350000,NM
163865,VOLVOPM,20708097,20708097,HOSE AC,S,P,SPUT,EACH,1535990.89,FP
163873,VOLVOPM,20506691,20506691,HOSE AC,S,P,SPUT,EACH,1720387.24,FP
163915,SCANIA,1760183,1760183,SAFETY CATRIGDE,S,G,UTVH,EACH,0,FP
163931,KOMATSU,175-27-31464,175-27-31464,FLANGE,S,G,UTVH,EACH,0,FP
164129,KOMATSU,07000-13100,07000-13100,O-RING,S,G,UTVH,EACH,0,FP
164228,KOMATSU,07270-30430,07270-30430,TUBE,S,G,UTVH,EACH,0,FP
164236,KOMATSU,175-04-25180,175-04-25180,CLIP,S,G,UTVH,EACH,0,FP
164244,KOMATSU,Duplikasi Pref,Duplikasi Pref,NUT,S,G,UTVH,EACH,0,FP
164251,KOMATSU,01225-40625,01225-40625,SCREW,S,G,UTVH,EACH,0,FP
164269,KOMATSU,7808-19-1920,7808-19-1920,NUT,S,G,UTVH,EACH,0,FP
164277,KOMATSU,7831-61-9110,7831-61-9110,HOLDER,S,G,UTVH,EACH,0,FP
164285,KOMATSU,7831-62-9110,7831-62-9110,HOLDER,S,G,UTVH,EACH,0,FP
164319,KOMATSU,07114-01015,07114-01015,HOSE,S,G,UTVH,EACH,0,FP
164327,YANMAR,704707-11700,704707-11700,"HEAD ASSY, CYLINDER",S,P,SPUT,EACH,1230000,NM
164335,KOMATSU,134-03-61410,134-03-61410,BAND,S,G,UTVH,EACH,0,FP
164343,KOMATSU,KD7-35719-0211,KD7-35719-0211,REGULATOR ASSY,S,G,UTVH,EACH,0,
164350,KOMATSU,01640-22032,01640-22032,Washer,S,G,UTVH,EACH,0,FP
164368,KOMATSU,04064-02012,04064-02012,"RING,SNAP",S,G,UTVH,EACH,0,FP
164376,KOMATSU,7830-11-2101,7830-11-2101,SWITCH ASSY,S,G,UTVH,ASSY,0,FP
164384,AMCO,3.18.0202,3.18.0202,STRAINER,S,P,SPUT,EACH,1150411.28,NM
164392,AMCO,5.55.0747,5.55.0747,SEAL KIT,S,P,SPUT,EACH,1620446.53,NM
164400,AMCO,5.55.0748,5.55.0748,SEAL KIT,S,P,SPUT,EACH,1562867.22,NM
164434,KOMATSU,569-61-82123,569-61-82123,TUBE,S,G,UTVH,EACH,0,FP
164442,KOMATSU,17A-06-17931,17A-06-17931,WORK LAMP ASSY,S,G,UTVH,ASSY,0,FP
164467,KOMATSU,232-809-7380,232-809-7380,MOTOR ASSY,S,G,UTVH,ASSY,0,FP
164582,KOMATSU,209-60-77220,209-60-77220,VALVE ASSY,S,G,UTVH,ASSY,0,FP
164624,KOMATSU,706-75-05040,706-75-05040,SPACER KIT,S,G,UTVH,EACH,0,FP
164632,KOMATSU,706-76-40890,706-76-40890,BEARING,S,G,UTVH,EACH,0,FP
164640,KOMATSU,706-75-42880,706-75-42880,BEARING,S,G,UTVH,EACH,0,FP
164699,KOMATSU,6151-21-4150,6151-21-4150,"SEAL,REAR",S,G,UTVH,EACH,0,FP
164731,KOMATSU,14X-06-11120,14X-06-11120,WORK LAMP ASSY,S,G,UTVH,EACH,0,FP
164764,NOK,TC-65.85.10,TC-65.85.10,SEAL OIL,S,P,SPUT,EACH,25000,NM
164772,SKF,32028-X,32028-X,BEARING,S,P,SPUT,EACH,2900000,
164780,SKF,32313-J2Q,32313-J2Q,BEARING,S,P,SPUT,EACH,810000,NM
164798,SKF,33213-Q,33213-Q,BEARING,S,P,SPUT,EACH,725000,NM
164806,VOLVOPM,20499472,20499472,RUBBER CHUSION,S,P,SPUT,EACH,4194920,FP
164822,VOLVOPM,20515165,20515165,HOSE,S,P,SPUT,EACH,1819020.5,FP
164830,VOLVOPM,20516062,20516062,HOSE,S,P,SPUT,EACH,1484510.25,FP
164848,VOLVOPM,20934396,20934396,HOSE,S,P,SPUT,EACH,1561845.1,FP
164855,KOMATSU,195-49-13740,195-49-13740,COVER,S,G,UTVH,EACH,0,FP
164939,KOMATSU,195-03-61520,195-03-61520,TANK,S,G,UTVH,EACH,0,
164947,KOMATSU,569-40-81240,569-40-81240,PIN,S,G,UTVH,EACH,0,FP
164962,PERKIN,2313C077,2313C077,STUD,S,P,SPUT,EACH,50000,FP
164970,PERKIN,2318A604,2318A604,NUT,S,P,SPUT,EACH,7500,FP
164988,KOMATSU,232-06-52461,232-06-52461,"SENSOR,PRESSURE",S,G,UTVH,EACH,0,FP
165019,,,Duplikasi Pref,APPLIED,G,P,SPUT,GAL,45000,FP
165027,3M,EAR PLUG,EAR PLUG,EAR PLUG,S,P,SPUT,EACH,17500,
165092,NOK,TC 40.60.10,TC 40.60.10,SEAL,S,P,SPUT,EACH,0,
165159,KOMATSU,209-64-11410,209-64-11410,PLATE,S,G,UTVH,EACH,0,FP
165183,KOMATSU,ND447600-4970,ND447600-4970,EVAPORATOR ASSY,S,G,UTVH,EACH,0,FP
165191,KOMATSU,421-06-26220,421-06-26220,RELAY WIPER,S,G,UTVH,EACH,1850878.73,FP
165258,RMTIPTOP,150X10000MM,150X10000MM,RUBBER STRIP,G,P,SPUT,ROLL,5312500,
165308,KOMATSU,Duplikasi Pref,Duplikasi Pref,SCREW,S,G,UTVH,EACH,0,FP
165332,AMCO,5.22.0570,5.22.0570,BLOCK VALVE,S,P,SPUT,EACH,5980600.75,NM
165340,AMCO,5.22.0300,5.22.0300,PAR. VALVE,S,P,SPUT,EACH,377972.47,NM
165357,KOMATSU,02766-004A7,02766-004A7,HOSE,S,G,UTVH,EACH,0,FP
165365,KOMATSU,565-44-05110,565-44-05110,VALVE,S,G,UTVH,EACH,1473684.21,NM
165381,KOMATSU,ND447200-0240,ND447200-0240,COMPRESSOR ASSY,S,G,UTVH,ASSY,2600000,FP
165399,KOMATSU,02766-00546,02766-00546,HOSE,S,G,UTVH,EACH,0,
165407,KUBOTA,16265-12310,16265-12310,MANIFOLD,S,P,SPUT,EACH,600000,NM
165415,KUBOTA,15248-63590,15248-63590,KEY SWITCH,S,P,SPUT,EACH,317000,NM
165423,SCANIA,285702,285702,CENTER BOLT,S,G,UTVH,EACH,0,FP
165431,SCANIA,1501956,1501956,HELPER SPRING,S,G,UTVH,EACH,0,FP
165449,KOMATSU,195-54-75950,195-54-75950,BAR,S,G,UTVH,EACH,0,FP
165464,KOMATSU,21N-03-31160,21N-03-31160,GASKET,S,G,UTVH,EACH,0,FP
165472,KOMATSU,205-01-85160,205-01-85160,BAND,S,G,UTVH,EACH,0,FP
165480,KOMATSU,6715-11-5290,6715-11-5290,BOLT,S,G,UTVH,EACH,0,FP
165498,KOMATSU,175-13-23500,175-13-23500,PUMP ASSY,S,G,UTVH,ASSY,0,FP
165522,KOMATSU,566-35-14390,566-35-14390,NIPPLE,S,G,UTVH,EACH,0,FP
165530,KOMATSU,566-35-14410,566-35-14410,ELBOW,S,G,UTVH,EACH,0,FP
165548,SKF,22232EK/C3,22232EK/C3,BEARING,S,P,SPUT,EACH,7554788.96,NM
165571,SKF,SNL532,SNL532,PLUMMER BLOCK,S,P,SPUT,EACH,8282811.02,FP
165589,,,5.39.1520,PIPE,S,P,SPUT,EACH,1035669.59,NM
165597,HYVA,5.22.0112,5.22.0112,CONTROL VALVE,S,G,SPUT,EACH,5498498.12,
165647,KOMATSU,234-70-35141,234-70-35141,"WHEEL,WORM",S,G,UTVH,EACH,0,FP
165654,KOMATSU,6164-62-8241,6164-62-8241,GASKET,S,G,UTVH,EACH,0,FP
165662,KOMATSU,207-06-71170,207-06-71170,WIRING HARNES,S,G,UTVH,EACH,0,FP
165704,BANDO,BW1600XEP800/4X6X2-GRADE-M,BW1600XEP800/4X6X2-GRADE-M,BELT CONVEYOR,G,P,SPUT,M,1829321.27,
165746,KOMATSU,07000-23025,07000-23025,O-RING,S,G,UTVH,EACH,0,FP
165753,KOMATSU,209-72-51541,209-72-51541,BLOCK,S,G,UTVH,EACH,0,
165761,KOMATSU,6502-52-5010,6502-52-5010,TURBOCHARGER ASSY,S,G,UTVH,ASSY,0,FP
165837,KOMATSU,421-57-31590,421-57-31590,ADJUSTER JOK,S,G,UTVH,EACH,0,FP
165860,KOMATSU,56B-54-1435,56B-54-1435,REGULATOR,S,G,UTVH,KIT,0,
166033,KOMATSU,ND949142-0040,ND949142-0040,O-RING,S,G,UTVH,EACH,0,FP
166058,KUBOTA,16616-11570,16616-11570,STAY AIR CLEANER,S,P,SPUT,EACH,275000,
166066,YANMAR,22351-060012,22351-060012,SPRING PIN,S,P,SPUT,EACH,62500,
166090,KOMATSU,561-07-81122,561-07-81122,BLOWER AC,S,G,UTVH,EACH,0,
166108,KOMATSU,425-16-21270,425-16-21270,"PLUG,DRAIN",S,G,UTVH,EACH,164469.18,FP
166116,KOMATSU,711-35-21370,711-35-21370,HOLDER,S,G,UTVH,EACH,0,FP
166124,KOMATSU,6240-51-8150,6240-51-8150,TUBE,S,G,UTVH,EACH,0,FP
166132,KOMATSU,6210-81-6750,6210-81-6750,SPACER,S,G,UTVH,EACH,0,FP
166165,SCANIA,1335680,1335680,AIR FILTER INNER,S,V,UTVH,EACH,162357.46,FP
166173,HYVA,145 62 035,145 62 035,GEAR PUMP 113L-BI-4H-BR,S,P,SPUT,ASSY,7783789.5,FP
166215,SCANIA,1739277,1739277,U-BOLT,S,G,UTVH,EACH,0,FP
166223,SCANIA,1388823,1388823,NUT,S,G,UTVH,EACH,161485.83,FP
166231,SCANIA,1922228,1922228,BOLT,S,G,UTVH,EACH,312121.21,FP
166439,UT,AM-SLG-D180,AM-SLG-D180,DE LUBE GREASE SUPER EP-2,S,G,UTVH,DRUM,0,
166454,KOMATSU,01010-61835,01010-61835,BOLT,S,G,UTVH,EACH,0,FP
166462,DENSO,447200-4624,447200-4624,COMPRESSOR AC,S,P,SPUT,ASSY,5750000,NM
166470,KOMATSU,04121-22572,04121-22572,FAN BELT,S,G,UTVH,EACH,0,FP
166496,GATOR,VB-200,VB-200,OIL GATOR,G,P,SPUT,BAG,1816666.67,
166512,KOMATSU,421-54-15730,421-54-15730,SEAL DOOR,S,G,UTVH,EACH,0,FP
166611,KOMATSU,6215-11-8181,6215-11-8181,TEMPERATURE SENSOR,S,G,UTVH,EACH,0,FP
166637,KOMATSU,ANTKS-B210A0,ANTKS-B210A0,CONTROLLER BLOWER,S,G,UTVH,EACH,0,FP
166736,BANDO,BW1000MMXEP500/4PLYX4.0MMX2.0M,BW1000MMXEP500/4PLYX4.0MMX2.0M,BELT CONVEYOR,S,P,SPUT,M,0,NM
166801,KOMATSU,145-Z79-5370,145-Z79-5370,FAN ASSY,S,G,UTVH,EACH,0,FP
166835,KOMATSU,07002-12032,07002-12032,O-RING,S,G,UTVH,KIT,0,
166876,KOMATSU,705-17-04611,705-17-04611,SIDE PLATE,S,G,UTVH,EACH,1372849.36,FP
166884,KOMATSU,KD1-0335-22002,KD1-0335-22002,Washer,S,G,UTVH,EACH,0,FP
166892,KOMATSU,705-18-42010,705-18-42010,CASE GEAR,S,G,UTVH,EACH,0,FP
166926,KOMATSU,705-18-40010,705-18-40010,CASE GEAR,S,G,UTVH,EACH,0,FP
166975,KOMATSU,07235-50522,07235-50522,ELBOW,S,G,UTVH,EACH,209909.91,FP
166983,KOMATSU,01580-20605,01580-20605,NUT,S,G,UTVH,EACH,0,FP
167007,KOMATSU,209-03-71730,209-03-71730,HOSE,S,G,UTVH,EACH,0,FP
167015,KOMATSU,421-43-22562,421-43-22562,CASE,S,G,UTVH,EACH,898305.08,FP
167023,KOMATSU,421-43-22571,Duplikasi Pref,CAP,S,G,UTVH,EACH,486797.5,FP
167031,KOMATSU,21N-70-14310,21N-70-14310,COVER,S,G,UTVH,EACH,0,FP
167049,KOMATSU,175-27-22140,175-27-22140,RETAINER,S,G,UTVH,EACH,0,FP
167056,KOMATSU,6217-71-4121,6217-71-4121,PIPING,S,G,UTVH,EACH,720642.2,FP
167064,KOMATSU,707-88-95810,707-88-95810,BRACKET,S,G,UTVH,EACH,0,FP
167098,KOMATSU,6560-61-1631,6560-61-1631,"CONTROLLER,ECM ASSY",S,G,UTVH,EACH,0,FP
167130,PHILIPS,HPI-T PLUS 250 WATT,HPI-T PLUS 250 WATT,HPI-T LAMP 250W,S,P,SPUT,EACH,163530,FP
167155,PHILIPS,SON-T400W,SON-T400W,SON-T LAMP 400W,G,P,SPUT,EACH,3440250,
167163,KOMATSU,08603-00028,08603-00028,CABLE  SPEEDOMETER,S,G,UTVH,EACH,297289.45,FP
167171,KOMATSU,236-06-23230,236-06-23230,NUT,S,G,UTVH,EACH,0,FP
167189,KOMATSU,07235-10522,07235-10522,ELBOW,S,G,UTVH,EACH,207295.37,FP
167197,KOMATSU,56B-06-16790,56B-06-16790,LAMP ROOM,S,G,UTVH,EACH,0,FP
167205,KOMATSU,07002-61023,07002-61023,O-RING DEMAND VALVE,S,G,UTVH,EACH,0,FP
167213,KOMATSU,600-815-1292,600-815-1292,SWITCH THERMO,S,G,UTVH,EACH,823461.2,FP
167221,KOMATSU,600-815-3581,600-815-3581,SWITCH THERMO,S,G,UTVH,EACH,786987.52,
167239,KOMATSU,7861-92-2340,7861-92-2340,SENSOR SPEED,S,G,UTVH,EACH,864864.86,FP
167247,KOMATSU,208-06-11220,208-06-11220,NIPPLE,S,G,UTVH,EACH,87613.02,FP
167262,KOMATSU,14X-54-18270,14X-54-18270,GRILLE ASSY,S,G,UTVH,EACH,0,FP
167270,KOMATSU,6240-81-4820,6240-81-4820,COVER,S,G,UTVH,EACH,0,FP
167288,BANDO,B-73,B-73,V-BELT,S,P,SPUT,EACH,52500,
167296,TADANO,361-185-65020,361-185-65020,FRAME ASSY,S,P,SPUT,EACH,9650666.67,
167304,TADANO,361-124-85080,361-124-85080,DISPLAY BOARD,S,P,SPUT,EACH,45809036.66,
167312,TADANO,370-018-07670,370-018-07670,ROPE WIRE,S,G,UTVH,EACH,25493200.36,
167320,TADANO,366-712-79510,366-712-79510,ELEMENT,S,P,SPUT,EACH,391111.11,
167403,,,16314011000,SPRING,S,P,SPUT,EACH,181208.05,
167429,CUMMINS,213272,213272,MPU,S,P,SPUT,EACH,2602391.12,FP
167437,CUMMINS,213273,213273,WIRING HARNES,S,P,SPUT,EACH,896256.68,FP
167452,KOMATSU,705-18-03240,705-18-03240,CARRIER,S,G,UTVH,EACH,0,FP
167502,KUBOTA,15221-43080,15221-43080,FUEL FILTER,S,P,SPUT,EACH,210000,
167510,KUBOTA,16271-32090,16271-32090,OIL FILTER CARTRIDGE,S,P,SPUT,EACH,91000,
167528,KUBOTA,16241-42750,16241-42750,CLAMP BAND,S,P,SPUT,EACH,20000,NM
167536,KUBOTA,16286-42020,16286-42020,FUEL PIPE,S,P,SPUT,EACH,73000,NM
167544,KUBOTA,16616-11070,16616-11070,AIR CLEANER BODY,S,P,SPUT,EACH,1214500,NM
167551,KUBOTA,15771-11080,15771-11080,ELEMENT,S,P,SPUT,EACH,493000,NM
167569,KUBOTA,15771-92620,15771-92620,WING BOLT,S,P,SPUT,EACH,20000,NM
167577,KUBOTA,15771-11470,15771-11470,EVACUATOR VALVE,S,P,SPUT,EACH,60000,NM
167585,KUBOTA,1K591-72400,1K591-72400,REVERSE TANK,S,P,SPUT,EACH,240000,NM
167593,KUBOTA,16126-11090,16126-11090,DUST INDICATOR,S,P,SPUT,EACH,294500,NM
167601,KOMATSU,205-62-54622,205-62-54622,SEAT,S,G,UTVH,EACH,0,FP
167619,KOMATSU,209-62-58520,209-62-58520,SEAT,S,G,UTVH,EACH,0,FP
167635,KOMATSU,6151-71-3150,6151-71-3150,"SEAL,OIL",S,G,UTVH,EACH,0,FP
167643,KOMATSU,06330-06309,06330-06309,BEARING,S,G,UTVH,EACH,0,FP
167650,KOMATSU,06330-06307,06330-06307,BEARING,S,G,UTVH,EACH,0,FP
167668,KOMATSU,600-181-4300,600-181-4300,AIR FILTER ASSY,S,G,UTVH,EACH,939988.59,FP
167676,KOMATSU,566-03-42270,566-03-42270,SPACER,S,G,UTVH,EACH,0,FP
167684,SCANIA,1392261,1392261,FAN,S,G,UTVH,EACH,0,FP
167692,SCANIA,800045,800045,STUD M8X35,S,G,UTVH,EACH,0,FP
167700,SCANIA,377647,377647,NUT,S,G,UTVH,EACH,0,FP
167742,KOMATSU,195-979-7720,195-979-7720,SCREW,S,G,UTVH,EACH,0,FP
167759,KOMATSU,195-Z11-2550,195-Z11-2550,NOZZLE ASSY,S,G,UTVH,EACH,0,FP
167767,KOMATSU,195-979-7810,195-979-7810,SCREW,S,G,UTVH,EACH,0,FP
167866,KOMATSU,175-27-00082,175-27-00082,SUPPORT ASSY,S,G,UTVH,ASSY,0,FP
167874,KOMATSU,175-27-31480,175-27-31480,"STOPPER,SPROCKET",S,G,UTVH,EACH,0,FP
167882,KOMATSU,17A-03-41612,17A-03-41612,HOSE,S,G,UTVH,EACH,946619.22,FP
167890,KOMATSU,17A-03-41212,17A-03-41212,HOSE,S,G,UTVH,EACH,466441.01,FP
167908,KOMATSU,705-17-04120,705-17-04120,COVER,S,G,UTVH,EACH,0,FP
167916,KOMATSU,705-17-04352,705-17-04352,BUSHING PLANE,S,G,UTVH,EACH,0,FP
167924,KOMATSU,705-17-04870,705-17-04870,PLATE,S,G,UTVH,EACH,15329.77,FP
167932,KOMATSU,707-46-13010,707-46-13010,BUSHING,S,G,UTVH,EACH,0,FP
167940,KOMATSU,707-99-74120,707-99-74120,SERVICE KIT,S,G,UTVH,EACH,3549932.95,FP
168294,MICHELIN,1200R20-XZH2R,1200R20-XZH2R,TYRE,S,P,SPUT,EACH,6043684.21,
168302,KOMATSU,01252-61270,01252-61270,BOLT,S,G,UTVH,EACH,0,FP
168328,VOLVOPM,980129,980129,HOSE CLAMP,S,P,SPUT,EACH,13280,
168351,VOLVOPM,20453450,20453450,STEERING PUMP,S,P,SPUT,EACH,0,
168369,VOLVOPM,3198849,3198849,SHOCK ABSORBER,S,P,SPUT,EACH,1393385.22,FP
168377,TADANO,36653480000,36653480000,HYDRAULIC PUMP,S,P,SPUT,EACH,47514719,
168385,TADANO,34640171300,34640171300,FITTING FLANGE,S,P,SPUT,EACH,3702943.8,
168393,TADANO,37002500600,37002500600,HOSE,S,P,SPUT,EACH,201605.71,
168401,KOMATSU,17A-54-12412,17A-54-12412,MAT,S,G,UTVH,EACH,0,FP
168419,KOMATSU,195-54-68640,195-54-68640,MAT,S,G,UTVH,EACH,0,FP
168427,KOMATSU,195-54-78550,195-54-78550,MAT,S,G,UTVH,EACH,0,FP
168435,KOMATSU,195-57-46100,195-57-46100,SEAT ASSY,S,G,UTVH,EACH,0,FP
168443,KOMATSU,6218-61-8560,6218-61-8560,TUBE,S,G,UTVH,EACH,0,FP
168476,KOMATSU,KD0-23750-0495,KD0-23750-0495,BRUSH HOLDER,S,G,UTVH,EACH,0,FP
168484,KOMATSU,KD1-23740-0351,KD1-23740-0351,BRUSH ASSY,S,G,UTVH,EACH,0,
168492,KOMATSU,KD0-09011-3140,KD0-09011-3140,SCREW,S,G,UTVH,EACH,0,FP
168500,KOMATSU,6240-61-3460,6240-61-3460,SPRING,S,G,UTVH,EACH,0,FP
168518,KOMATSU,KD0-25000-8521,KD0-25000-8521,SWITCH ASSY,S,G,UTVH,EACH,0,
168526,CUMMINS,3408324,3408324,ACTUATOR,S,P,SPUT,EACH,15961792.45,FP
168534,KOMATSU,6218-21-5320,6218-21-5320,GAUGE OIL,S,G,UTVH,EACH,0,FP
168542,KOMATSU,705-17-19010,705-17-19010,"CASE,GEAR",S,G,UTVH,EACH,0,FP
168559,KOMATSU,14X-911-3141,14X-911-3141,WIPER MOTOR ASSY,S,G,UTVH,EACH,0,FP
168567,KOMATSU,14X-911-3241,14X-911-3241,"ARM,WIPER",S,G,UTVH,EACH,0,FP
168575,KOMATSU,07102-20549,07102-20549,HOSE,S,G,UTVH,EACH,0,FP
168583,KOMATSU,07102-20542,07102-20542,HOSE,S,G,UTVH,EACH,0,FP
168609,KOMATSU,417-855-1370,417-855-1370,ELBOW,S,G,UTVH,EACH,630035.65,FP
168617,KOMATSU,6211-72-5120,6211-72-5120,FUEL INJECTION PUMP PIPING,S,G,UTVH,EACH,256556.65,FP
168716,KOMATSU,581-86-55710,581-86-55710,BATTERY,S,G,UTVH,EACH,0,FP
168773,KOMATSU,707-51-18650,707-51-18650,"RING,BUFFER",S,G,UTVH,EACH,0,FP
168781,KOMATSU,791-108-1360,791-108-1360,COUPLING,S,G,UTVH,EACH,0,FP
168799,KOMATSU,791-520-4140,791-520-4140,SCREW,S,G,UTVH,EACH,0,FP
168807,KOMATSU,791-112-1180,791-112-1180,NUT,S,G,UTVH,EACH,0,FP
168815,KOMATSU,791-535-5190,791-535-5190,PIN,S,G,UTVH,EACH,0,FP
168823,KOMATSU,791-480-4110,791-480-4110,BOLT,S,G,UTVH,EACH,0,FP
168831,KOMATSU,791-480-4130,791-480-4130,ADAPTER,S,G,UTVH,EACH,0,FP
168872,PATRIA,502229,502229,MAIN PIVOT BUSH,S,P,SPUT,EACH,0,
168898,KOMATSU,706-87-40150,706-87-40150,PLUG,S,G,UTVH,EACH,0,FP
168906,KOMATSU,6245-11-8120,6245-11-8120,O-RING,S,G,UTVH,EACH,0,FP
